EPX,Travel Agency,Online,2 way Comprehensive Plan,No,138,THAILAND,23.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,17,THAILAND,18.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,4,MALAYSIA,10.0,0.0,22
EPX,Travel Agency,Online,Cancellation Plan,No,288,SOUTH AFRICA,45.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,54,INDONESIA,10.0,0.0,30
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,87,JAPAN,44.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,7,MALAYSIA,16.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,160,PHILIPPINES,87.0,0.0,35
SSI,Airlines,Online,Ticket Protector,No,235,SINGAPORE,0.19,0.05,48
EPX,Travel Agency,Online,Cancellation Plan,No,5,CANADA,62.0,0.0,40
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,40,NORWAY,39.6,23.76,25
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,6,VIET NAM,34.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,2,PHILIPPINES,10.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,15,MALAYSIA,20.0,0.0,36
C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,20.25,5.06,27
EPX,Travel Agency,Online,Cancellation Plan,No,3,BANGLADESH,25.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,69,NETHERLANDS,82.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,13,SINGAPORE,10.0,0.0,25
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,11,MALAYSIA,49.5,29.7,49
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,17,INDONESIA,47.0,0.0,56
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,60,SWITZERLAND,138.6,83.16,44
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,48,AUSTRALIA,112.0,0.0,36
C2B,Airlines,Online,Annual Silver Plan,No,364,SINGAPORE,216.0,54.0,28
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,63,"TAIWAN, PROVINCE OF CHINA",20.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,7,PHILIPPINES,12.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,21,"TAIWAN, PROVINCE OF CHINA",24.0,0.0,64
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,97,THAILAND,59.4,35.64,45
C2B,Airlines,Online,Silver Plan,No,7,SINGAPORE,31.85,7.96,65
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,37,"TAIWAN, PROVINCE OF CHINA",22.0,0.0,24
EPX,Travel Agency,Offline,2 way Comprehensive Plan,No,144,PHILIPPINES,20.0,0.0,99
EPX,Travel Agency,Online,Cancellation Plan,No,20,MALAYSIA,13.0,0.0,34
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,30,SINGAPORE,30.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,22,CHINA,42.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,13,MALAYSIA,20.0,0.0,28
JZI,Airlines,Online,Basic Plan,No,81,HONG KONG,26.0,9.1,35
JZI,Airlines,Online,Basic Plan,No,10,VIET NAM,22.0,7.7,22
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,96,JAPAN,79.2,47.52,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,60,UNITED STATES,29.7,17.82,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,58,THAILAND,39.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,12,PHILIPPINES,33.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,5,VIET NAM,22.0,7.7,49
JWT,Airlines,Online,Value Plan,No,1,INDIA,62.0,24.8,99
JZI,Airlines,Online,Basic Plan,No,50,THAILAND,22.0,7.7,63
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,11,CHINA,33.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,14,GERMANY,13.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,8,MACAO,26.0,9.1,57
C2B,Airlines,Online,Silver Plan,No,17,SINGAPORE,63.5,15.88,50
EPX,Travel Agency,Online,Cancellation Plan,No,2,JAPAN,31.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,3,INDONESIA,12.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,7,"KOREA, REPUBLIC OF",0.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,22,CHINA,26.0,9.1,40
JZI,Airlines,Online,Basic Plan,No,6,INDONESIA,18.0,6.3,38
EPX,Travel Agency,Online,Cancellation Plan,No,5,AUSTRALIA,12.0,0.0,36
C2B,Airlines,Online,Bronze Plan,No,45,SINGAPORE,33.5,8.38,33
EPX,Travel Agency,Online,Cancellation Plan,No,21,VIET NAM,10.0,0.0,31
EPX,Travel Agency,Online,Cancellation Plan,No,23,CHINA,15.0,0.0,24
EPX,Travel Agency,Online,Cancellation Plan,No,182,ITALY,62.0,0.0,36
C2B,Airlines,Online,Silver Plan,No,62,SINGAPORE,164.5,41.13,37
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,11,MYANMAR,20.0,0.0,36
SSI,Airlines,Online,Ticket Protector,No,22,SINGAPORE,0.58,0.16,48
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,38,AUSTRALIA,69.3,41.58,46
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,15,"KOREA, REPUBLIC OF",79.2,47.52,31
SSI,Airlines,Online,Ticket Protector,No,227,SINGAPORE,11.74,3.29,48
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,39,CHINA,30.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,2,INDONESIA,10.0,0.0,49
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,4,PHILIPPINES,20.0,0.0,38
JZI,Airlines,Online,Basic Plan,No,5,HONG KONG,26.0,9.1,45
C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,20.0,5.0,27
RAB,Airlines,Online,Value Plan,No,6,BRUNEI DARUSSALAM,15.0,6.0,35
JZI,Airlines,Online,Basic Plan,No,4,CHINA,26.0,9.1,61
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,46,MALAYSIA,20.0,0.0,44
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,18,ICELAND,0.0,17.82,24
EPX,Travel Agency,Online,Cancellation Plan,No,8,NEPAL,45.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,7,THAILAND,39.6,23.76,41
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,21,"TAIWAN, PROVINCE OF CHINA",29.7,17.82,57
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,32,CHINA,28.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,45,HONG KONG,18.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,90,PHILIPPINES,10.0,0.0,36
C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,35.5,8.88,29
EPX,Travel Agency,Online,Cancellation Plan,No,132,SOUTH AFRICA,80.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,30,ITALY,0.0,41.58,51
JZI,Airlines,Online,Basic Plan,No,37,CHINA,26.0,9.1,57
LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,No,28,THAILAND,31.0,20.15,51
JZI,Airlines,Online,Basic Plan,No,61,THAILAND,33.0,11.55,53
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,67,JAPAN,20.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,47,UNITED KINGDOM,61.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,29,HONG KONG,31.0,0.0,28
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,40,SINGAPORE,30.0,0.0,29
EPX,Travel Agency,Online,Cancellation Plan,No,257,JAPAN,34.0,0.0,36
C2B,Airlines,Online,Annual Silver Plan,No,391,SINGAPORE,216.0,54.0,24
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,14,THAILAND,32.0,0.0,36
C2B,Airlines,Online,Bronze Plan,No,25,SINGAPORE,20.0,5.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,87,JAPAN,44.0,0.0,24
EPX,Travel Agency,Online,Cancellation Plan,No,52,JAPAN,40.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,76,THAILAND,28.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,11,AUSTRALIA,39.6,23.76,31
EPX,Travel Agency,Online,Cancellation Plan,No,6,CHINA,18.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,5,MALAYSIA,9.9,5.94,34
C2B,Airlines,Online,Silver Plan,No,30,SINGAPORE,58.2,14.55,57
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,55,AUSTRALIA,89.1,53.46,38
EPX,Travel Agency,Online,Cancellation Plan,No,6,INDONESIA,10.0,0.0,55
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,11,CHINA,23.0,0.0,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,8,INDIA,20.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,254,AUSTRALIA,29.7,17.82,26
JWT,Airlines,Online,Value Plan,No,22,INDIA,31.0,12.4,99
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,28,INDONESIA,20.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,43,"KOREA, REPUBLIC OF",38.0,0.0,36
C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,161.0,40.25,63
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,92,JAPAN,112.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,2,THAILAND,10.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,3,SINGAPORE,10.0,0.0,42
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,52,SOUTH AFRICA,49.5,29.7,59
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,79,CAMBODIA,24.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,19,SINGAPORE,43.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,43,JAPAN,39.0,0.0,35
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,47,JAPAN,68.0,0.0,36
C2B,Airlines,Online,Annual Silver Plan,No,369,SINGAPORE,259.2,64.8,33
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,11,UNITED STATES,87.0,0.0,32
JZI,Airlines,Online,Basic Plan,No,59,THAILAND,30.0,10.5,53
LWC,Travel Agency,Online,Annual Travel Protect Gold,No,367,UNITED STATES,256.2,166.53,61
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,106,JAPAN,49.5,29.7,28
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,9,INDIA,30.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,4,MALAYSIA,10.0,0.0,33
JZI,Airlines,Online,Basic Plan,No,6,THAILAND,22.0,7.7,57
EPX,Travel Agency,Online,Cancellation Plan,No,46,INDIA,12.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,21,UNITED STATES,112.0,0.0,51
EPX,Travel Agency,Online,Cancellation Plan,No,47,THAILAND,16.0,0.0,26
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,42,AUSTRALIA,89.1,53.46,45
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,56,CHINA,20.0,0.0,36
TST,Travel Agency,Offline,Travel Cruise Protect,No,94,THAILAND,30.0,10.5,55
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,29,UNITED STATES,237.6,142.56,44
C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,13.5,3.38,57
EPX,Travel Agency,Online,Cancellation Plan,No,24,UNITED KINGDOM,11.0,0.0,36
JWT,Airlines,Online,Value Plan,No,89,INDIA,124.0,49.6,99
EPX,Travel Agency,Online,Cancellation Plan,No,6,INDONESIA,11.0,0.0,42
LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,27,SRI LANKA,36.0,23.4,36
EPX,Travel Agency,Online,Cancellation Plan,No,11,"KOREA, REPUBLIC OF",13.0,0.0,21
C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,23.5,5.88,27
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,14,INDONESIA,20.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,7,PHILIPPINES,22.0,7.7,45
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,4,VIET NAM,20.0,0.0,41
TTW,Travel Agency,Offline,Spouse or Parents Comprehensive Plan,No,365,SINGAPORE,86.0,0.0,31
EPX,Travel Agency,Online,Cancellation Plan,No,1,MALAYSIA,10.0,0.0,58
C2B,Airlines,Online,Bronze Plan,No,402,SINGAPORE,0.0,8.13,37
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,84,TURKEY,87.0,0.0,36
C2B,Airlines,Online,Bronze Plan,No,52,SINGAPORE,41.3,10.32,21
EPX,Travel Agency,Online,Cancellation Plan,No,7,MALAYSIA,10.0,0.0,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,4,MALAYSIA,20.0,0.0,41
JWT,Airlines,Online,Value Plan,No,5,INDIA,31.0,12.4,99
EPX,Travel Agency,Online,Cancellation Plan,No,58,CANADA,53.0,0.0,50
C2B,Airlines,Online,Annual Silver Plan,No,364,SINGAPORE,216.0,54.0,26
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,41,PHILIPPINES,34.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,8,THAILAND,42.0,0.0,46
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,20,CHINA,51.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,5,MALAYSIA,18.0,6.3,53
EPX,Travel Agency,Online,Cancellation Plan,No,4,GERMANY,20.0,0.0,36
C2B,Airlines,Online,Silver Plan,No,5,SINGAPORE,18.5,4.63,50
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,26,SINGAPORE,20.0,0.0,36
C2B,Airlines,Online,Annual Silver Plan,No,370,SINGAPORE,161.0,40.25,30
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,46,UNITED KINGDOM,192.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,5,AUSTRALIA,29.7,17.82,35
C2B,Airlines,Online,Silver Plan,No,107,SINGAPORE,54.5,13.63,35
EPX,Travel Agency,Online,Cancellation Plan,No,22,THAILAND,52.0,0.0,51
EPX,Travel Agency,Online,Cancellation Plan,No,59,CHINA,80.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,7,PHILIPPINES,10.0,0.0,26
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,7,AUSTRALIA,39.6,23.76,44
EPX,Travel Agency,Online,Cancellation Plan,No,16,MYANMAR,10.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,28,THAILAND,32.0,0.0,53
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,5,THAILAND,20.0,0.0,20
C2B,Airlines,Online,Bronze Plan,No,3,SINGAPORE,16.0,4.0,23
C2B,Airlines,Online,Bronze Plan,Yes,21,SINGAPORE,16.0,4.0,32
JZI,Airlines,Online,Basic Plan,No,70,CHINA,44.0,15.4,17
EPX,Travel Agency,Online,Cancellation Plan,No,25,INDONESIA,24.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,1,THAILAND,10.0,0.0,50
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,4,CHINA,22.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,6,INDONESIA,18.0,6.3,61
EPX,Travel Agency,Online,Cancellation Plan,No,27,MALAYSIA,10.0,0.0,64
EPX,Travel Agency,Online,Cancellation Plan,No,13,UNITED STATES,10.0,0.0,23
EPX,Travel Agency,Online,Cancellation Plan,No,49,AUSTRALIA,69.0,0.0,34
C2B,Airlines,Online,Silver Plan,No,4,SINGAPORE,22.2,5.55,27
EPX,Travel Agency,Offline,2 way Comprehensive Plan,No,29,TIBET,24.0,0.0,99
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,26,IRELAND,9.9,5.94,37
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,33,THAILAND,22.0,0.0,54
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,20.0,5.0,58
JZI,Airlines,Online,Basic Plan,No,26,CHINA,35.0,12.25,56
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,9,AUSTRALIA,69.3,41.58,43
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,21,THAILAND,0.0,23.76,34
C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,18.0,4.5,41
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,74,AUSTRALIA,49.5,29.7,31
C2B,Airlines,Online,Bronze Plan,No,14,SINGAPORE,40.0,10.0,57
EPX,Travel Agency,Online,Cancellation Plan,No,15,"TAIWAN, PROVINCE OF CHINA",76.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,8,CAMBODIA,14.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,12,AUSTRALIA,29.7,17.82,28
EPX,Travel Agency,Online,Cancellation Plan,No,88,HONG KONG,13.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,81,MALAYSIA,20.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,18,THAILAND,22.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,10,CHINA,35.0,12.25,31
EPX,Travel Agency,Online,Cancellation Plan,No,40,VIET NAM,12.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,26,ITALY,158.4,95.04,31
C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,259.2,64.8,29
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,8,VIET NAM,20.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,69,MEXICO,80.0,0.0,24
EPX,Travel Agency,Online,Cancellation Plan,No,83,CAMBODIA,14.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,117,AUSTRALIA,89.1,53.46,37
JZI,Airlines,Online,Basic Plan,No,13,UNITED ARAB EMIRATES,36.0,12.6,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,26,THAILAND,39.6,23.76,44
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,64,CANADA,107.0,0.0,45
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,9,THAILAND,20.0,0.0,48
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,11,JAPAN,42.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,24,THAILAND,20.0,0.0,42
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,8,AUSTRALIA,49.5,29.7,32
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,46,TURKEY,85.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,5,PHILIPPINES,12.0,0.0,50
EPX,Travel Agency,Online,Cancellation Plan,No,67,SINGAPORE,40.0,0.0,30
EPX,Travel Agency,Online,Cancellation Plan,No,8,CHINA,36.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,42,SPAIN,83.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,10,SINGAPORE,10.0,0.0,45
EPX,Travel Agency,Online,Cancellation Plan,No,23,INDONESIA,14.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,53,THAILAND,49.5,29.7,40
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,21,MALAYSIA,29.7,17.82,50
C2B,Airlines,Online,Annual Silver Plan,No,364,SINGAPORE,322.0,80.5,23
JZI,Airlines,Online,Value Plan,No,23,ITALY,125.0,43.75,28
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,80,MALAYSIA,20.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,35,"KOREA, REPUBLIC OF",64.0,0.0,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,3,SINGAPORE,20.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,12,MALAYSIA,10.0,0.0,54
EPX,Travel Agency,Online,Cancellation Plan,No,13,MALAYSIA,10.0,0.0,21
EPX,Travel Agency,Online,Cancellation Plan,Yes,10,THAILAND,44.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,8,THAILAND,20.0,0.0,28
EPX,Travel Agency,Online,Cancellation Plan,No,10,CHINA,0.0,0.0,36
JZI,Airlines,Online,Basic Plan,No,18,THAILAND,22.0,7.7,42
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,46,SINGAPORE,143.0,0.0,76
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,33,SWITZERLAND,79.2,47.52,31
EPX,Travel Agency,Online,Cancellation Plan,No,11,CHINA,15.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,1,"KOREA, REPUBLIC OF",80.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,14,CHINA,24.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,7,INDONESIA,25.0,0.0,45
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,19,"KOREA, REPUBLIC OF",53.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,63,CANADA,69.3,41.58,45
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,28,UNITED STATES,54.0,0.0,34
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,12,THAILAND,27.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,17,MALAYSIA,10.0,0.0,36
C2B,Airlines,Online,Gold Plan,No,10,SINGAPORE,69.0,17.25,42
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,163,PHILIPPINES,20.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,30,MALAYSIA,20.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,9,HONG KONG,13.0,0.0,32
EPX,Travel Agency,Online,Cancellation Plan,No,11,HONG KONG,22.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,27,UNITED STATES,112.0,0.0,46
EPX,Travel Agency,Online,Cancellation Plan,No,62,CHINA,48.0,0.0,35
EPX,Travel Agency,Online,Cancellation Plan,No,51,JAPAN,50.0,0.0,56
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,6,"TAIWAN, PROVINCE OF CHINA",22.0,0.0,36
C2B,Airlines,Online,Annual Silver Plan,No,375,SINGAPORE,252.85,63.21,21
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,8,"KOREA, REPUBLIC OF",112.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,8,UNITED STATES,19.8,11.88,52
EPX,Travel Agency,Online,Cancellation Plan,No,4,INDONESIA,23.0,0.0,35
EPX,Travel Agency,Online,Cancellation Plan,No,29,"TAIWAN, PROVINCE OF CHINA",30.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,36,CHINA,24.0,0.0,36
TST,Travel Agency,Offline,Travel Cruise Protect,No,38,MALAYSIA,30.0,10.5,43
EPX,Travel Agency,Online,Cancellation Plan,No,55,MALAYSIA,10.0,0.0,27
C2B,Airlines,Online,Bronze Plan,No,20,SINGAPORE,34.5,8.63,65
ART,Airlines,Online,24 Protect,No,8,SINGAPORE,4.8,1.68,48
JZI,Airlines,Online,Basic Plan,No,14,THAILAND,33.0,11.55,66
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,1,THAILAND,21.0,0.0,37
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,51,HONG KONG,20.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,89,"KOREA, REPUBLIC OF",42.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,45,AUSTRALIA,0.0,47.52,56
TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,364,SINGAPORE,97.0,0.0,33
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,31,INDIA,69.0,0.0,42
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,22,MACAO,27.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,42,SWITZERLAND,65.0,0.0,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,8,UNITED KINGDOM,20.0,0.0,36
EPX,Travel Agency,Online,1 way Comprehensive Plan,No,40,INDONESIA,20.0,0.0,36
C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,216.0,54.0,32
EPX,Travel Agency,Online,Cancellation Plan,Yes,82,UNITED KINGDOM,57.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,18,THAILAND,15.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,5,THAILAND,24.0,0.0,51
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,46,CHINA,32.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,4,INDONESIA,20.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,52,"KOREA, REPUBLIC OF",11.0,0.0,36
RAB,Airlines,Online,Value Plan,No,14,BRUNEI DARUSSALAM,15.0,6.0,63
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,18,CHINA,39.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,14,MALAYSIA,20.0,0.0,57
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,148,UNITED STATES,112.0,0.0,47
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,4,INDONESIA,20.0,0.0,44
JZI,Airlines,Online,Basic Plan,No,5,MALAYSIA,18.0,6.3,51
EPX,Travel Agency,Online,Cancellation Plan,No,8,CHINA,29.0,0.0,36
EPX,Travel Agency,Online,2 way Comprehensive Plan,No,8,INDONESIA,20.0,0.0,40
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,14,AUSTRALIA,9.9,5.94,51
EPX,Travel Agency,Online,Cancellation Plan,No,36,THAILAND,21.0,0.0,24
EPX,Travel Agency,Online,Cancellation Plan,No,285,UNITED KINGDOM,48.0,0.0,36
C2B,Airlines,Online,Annual Silver Plan,No,367,SINGAPORE,-216.0,54.0,31
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,3,MALAYSIA,9.9,5.94,48
RAB,Airlines,Online,Value Plan,No,4,BRUNEI DARUSSALAM,15.0,6.0,55
EPX,Travel Agency,Online,Cancellation Plan,No,46,HONG KONG,19.0,0.0,36
EPX,Travel Agency,Online,Cancellation Plan,No,32,SINGAPORE,10.0,0.0,28
EPX,Travel Agency,Online,Cancellation Plan,No,49,MACAO,10.0,0.0,40
EPX,Travel Agency,Online,Cancellation Plan,No,7,SINGAPORE,10.0,0.0,49
EPX,Travel Agency,Online,Cancellation Plan,No,191,SINGAPORE,13.0,0.0,36
CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,No,9,"KOREA, REPUBLIC OF",19.8,11.88,47
LWC,Travel Agency,Online,Annual Travel Protect Silver,No,461,UNITED STATES,230.0,149.5,31
JZI,Airlines,Online,Basic Plan,No,46,THAILAND,58.0,20.3,50
